Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,AcceptedCmpOverall,MntRegularProds,Marital_Status,Education,Kids,TotalPurchases,TotalCampaigns
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,7,2650,0,1,0,0,0,0,0,0,0,1,64,0,64,Married,PhD,2,7,0
22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,6,2236,0,0,1,0,0,0,0,1,0,0,38,0,38,Single,Graduation,0,5,0
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,6,2262,0,1,0,0,0,0,0,0,1,0,386,0,386,Married,Master,0,15,0
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,7,2407,1,0,0,0,0,0,0,1,0,0,37,0,37,Divorced,Graduation,1,9,0
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,6,2314,0,1,0,0,0,0,0,1,0,0,297,1,297,Married,Graduation,1,14,1
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,7,2573,0,1,0,0,0,0,0,1,0,0,923,0,923,Married,Graduation,0,14,0
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,7,2455,0,1,0,0,0,0,0,0,0,1,952,0,952,Married,PhD,1,28,0
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,6,2303,0,0,0,1,0,0,0,1,0,0,64,0,64,Together,Graduation,1,7,0
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,7,2626,0,1,0,0,0,0,0,1,0,0,41,0,41,Married,Graduation,0,5,0
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,7,2435,0,1,0,0,0,0,0,0,1,0,32,1,32,Married,Master,1,5,1
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,6,2229,0,0,0,1,0,1,0,0,0,0,1235,0,1235,Together,2n Cycle,0,21,0
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,8,2755,0,0,1,0,0,0,0,1,0,0,1383,1,1383,Single,Graduation,1,22,1
80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,8,2782,0,0,0,1,0,0,0,0,1,0,1549,0,1549,Together,Master,0,24,0
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,8,2835,0,1,0,0,0,0,0,1,0,0,1682,2,1682,Married,Graduation,1,18,3
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,7,2679,0,0,0,0,1,0,0,0,0,1,1024,0,1024,Widow,PhD,1,31,0
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,8,2833,0,0,1,0,0,0,0,1,0,0,279,2,279,Single,Graduation,1,23,3
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,7,2657,0,1,0,0,0,0,0,1,0,0,67,0,67,Married,Graduation,0,6,0
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,7,2553,0,0,1,0,0,0,0,0,0,1,40,0,40,Single,PhD,1,8,0
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,7,2653,0,0,1,0,0,0,0,1,0,0,119,0,119,Single,Graduation,0,8,0
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7,2709,0,0,0,1,0,0,0,0,0,1,19,0,19,Together,PhD,2,4,0
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,6,2166,0,0,1,0,0,1,0,0,0,0,47,0,47,Single,2n Cycle,1,6,0
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,6,2320,0,1,0,0,0,1,0,0,0,0,724,0,724,Married,2n Cycle,1,22,0
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,8,2776,0,0,1,0,0,0,0,1,0,0,1649,4,1649,Single,Graduation,0,22,5
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,7,2430,0,0,1,0,0,0,0,0,1,0,1702,1,1702,Single,Master,0,26,1
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,7,2696,0,0,1,0,0,0,0,1,0,0,1169,0,1169,Single,Graduation,2,30,0
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,7,2456,0,1,0,0,0,0,0,0,1,0,19,0,19,Married,Master,1,5,0
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,8,2742,0,1,0,0,0,0,0,0,0,1,1148,2,1148,Married,PhD,1,20,2
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,7,2530,0,1,0,0,0,0,0,1,0,0,1253,0,1253,Married,Graduation,0,14,0
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,8,2752,0,0,1,0,0,0,0,1,0,0,1228,0,1228,Single,Graduation,0,19,1
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,7,2536,0,1,0,0,0,0,0,0,1,0,658,0,658,Married,Master,2,24,0
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,7,2380,0,1,0,0,0,0,0,0,0,1,90,0,90,Married,PhD,2,7,0
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,7,2433,0,1,0,0,0,0,0,0,0,1,345,0,345,Married,PhD,1,15,0
21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,6,2332,0,1,0,0,0,0,0,0,1,0,36,0,36,Married,Master,1,9,0
29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,6,2248,0,1,0,0,0,0,0,0,1,0,45,0,45,Married,Master,2,8,0
75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,7,2606,0,1,0,0,0,0,0,1,0,0,801,0,801,Married,Graduation,1,23,0
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,8,2820,0,0,0,1,0,1,0,0,0,0,35,0,35,Together,2n Cycle,2,6,0
54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,7,2635,0,0,1,0,0,0,0,0,0,1,447,0,447,Single,PhD,1,20,1
54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,8,2746,0,0,0,0,1,0,0,0,0,1,775,0,775,Widow,PhD,1,24,1
34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,6,2257,0,1,0,0,0,0,0,0,1,0,14,0,14,Married,Master,1,4,0
25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,7,2461,0,1,0,0,0,0,0,1,0,0,34,0,34,Married,Graduation,1,6,0
73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,6,2302,0,1,0,0,0,0,0,0,0,1,1400,3,1400,Married,PhD,0,22,4
28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,7,2690,0,0,0,1,0,0,0,1,0,0,39,0,39,Together,Graduation,1,5,0
23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,8,2850,0,0,1,0,0,0,0,1,0,0,36,0,36,Single,Graduation,1,5,0
72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,6,2224,0,1,0,0,0,0,0,1,0,0,865,0,865,Married,Graduation,0,23,0
34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,8,2812,0,1,0,0,0,0,0,0,1,0,121,0,121,Married,Master,1,9,0
70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,7,2667,0,0,0,0,1,0,0,1,0,0,1158,0,1158,Widow,Graduation,0,19,0
63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,8,2763,0,1,0,0,0,0,0,1,0,0,1028,0,1028,Married,Graduation,0,20,1
83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,6,2168,0,1,0,0,0,0,0,0,1,0,801,0,801,Married,Master,1,22,0
36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,7,2614,0,0,1,0,0,0,0,1,0,0,71,0,71,Single,Graduation,2,9,0
39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,7,2661,0,0,0,1,0,0,0,1,0,0,122,0,122,Together,Graduation,1,9,0
51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,7,2515,0,0,1,0,0,0,0,0,0,1,151,0,151,Single,PhD,0,9,0
56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,7,2443,0,1,0,0,0,0,0,1,0,0,512,0,512,Married,Graduation,1,18,0
80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,6,2207,0,0,1,0,0,0,0,1,0,0,1228,0,1228,Single,Graduation,0,19,0
72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,8,2844,0,0,0,1,0,0,0,0,0,1,2092,0,2092,Together,PhD,0,23,1
61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,7,2377,0,0,1,0,0,0,0,0,0,1,450,0,450,Single,PhD,0,16,0
76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,6,2216,0,0,0,0,1,0,0,0,0,1,1098,0,1098,Widow,PhD,0,17,0
29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,6,2322,0,0,0,1,0,0,0,1,0,0,19,0,19,Together,Graduation,1,5,0
46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,8,2774,0,0,1,0,0,0,0,1,0,0,350,1,350,Single,Graduation,1,18,1
96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,7,2591,0,0,1,0,0,0,0,1,0,0,1527,1,1527,Single,Graduation,0,28,2
56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,6,2212,0,0,0,0,1,0,0,0,0,1,122,0,122,Widow,PhD,2,10,0
70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,7,2520,0,1,0,0,0,0,0,0,1,0,923,0,923,Married,Master,1,26,0
71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,7,2514,0,0,0,0,1,0,0,0,0,1,1606,3,1606,Widow,PhD,0,15,4
44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,6,2171,0,1,0,0,0,0,0,1,0,0,44,0,44,Married,Graduation,2,9,0
40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,7,2578,0,0,1,0,0,0,0,1,0,0,118,0,118,Single,Graduation,2,10,1
48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,6,2334,1,0,0,0,0,0,0,1,0,0,120,0,120,Divorced,Graduation,1,8,0
74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,7,2468,0,0,0,1,0,0,0,1,0,0,1685,0,1685,Together,Graduation,0,26,0
64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,7,2409,0,0,0,1,0,0,0,1,0,0,730,0,730,Together,Graduation,1,22,0
77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,6,2280,0,0,0,1,0,0,0,1,0,0,1117,0,1117,Together,Graduation,1,28,0
72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,7,2646,0,0,0,0,1,0,0,1,0,0,1376,1,1376,Widow,Graduation,0,21,2
85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,6,2316,0,0,0,1,0,0,0,0,1,0,1358,2,1358,Together,Master,0,21,2
55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,7,2659,1,0,0,0,0,0,0,1,0,0,956,1,956,Divorced,Graduation,1,16,1
39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,6,2255,0,0,1,0,0,0,0,1,0,0,32,1,32,Single,Graduation,1,5,1
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,7,2703,0,0,0,1,0,0,0,1,0,0,303,0,303,Together,Graduation,2,17,1
40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,7,2607,0,1,0,0,0,0,0,1,0,0,384,0,384,Married,Graduation,1,16,0
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,7,2393,0,1,0,0,0,1,0,0,0,0,180,0,180,Married,2n Cycle,2,12,0
4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,7,2426,0,1,0,0,0,0,0,1,0,0,38,0,38,Married,Graduation,1,25,0
32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,8,2855,0,1,0,0,0,1,0,0,0,0,523,0,523,Married,2n Cycle,0,18,0
38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,7,2441,0,0,1,0,0,0,0,0,0,1,78,0,78,Single,PhD,2,11,0
36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,6,2239,0,1,0,0,0,0,0,1,0,0,50,0,50,Married,Graduation,1,6,1
31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,7,2730,0,0,1,0,0,0,0,0,1,0,18,1,18,Single,Master,1,4,2
24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,7,2646,0,1,0,0,0,0,0,1,0,0,149,0,149,Married,Graduation,1,11,0
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,8,2808,1,0,0,0,0,0,0,0,0,1,90,0,90,Divorced,PhD,1,9,1
94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,6,2296,0,1,0,0,0,0,0,1,0,0,2068,2,2068,Married,Graduation,0,21,2
58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,7,2543,0,1,0,0,0,0,0,0,1,0,118,0,118,Married,Master,1,8,0
53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,7,2661,0,0,1,0,0,0,0,1,0,0,388,0,388,Single,Graduation,2,22,0
21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,7,2711,0,0,0,1,0,0,0,1,0,0,19,0,19,Together,Graduation,1,4,0
57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,7,2667,0,1,0,0,0,0,0,1,0,0,221,0,221,Married,Graduation,2,16,0
51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,7,2531,0,1,0,0,0,0,0,1,0,0,276,0,276,Married,Graduation,0,12,0
23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,7,2410,0,1,0,0,0,0,0,1,0,0,118,0,118,Married,Graduation,1,10,0
58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,6,2236,0,1,0,0,0,0,0,1,0,0,392,0,392,Married,Graduation,1,16,0
72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,6,2354,1,0,0,0,0,0,0,0,0,1,1903,1,1903,Divorced,PhD,0,19,2
39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,7,2617,0,1,0,0,0,0,0,0,1,0,153,0,153,Married,Master,1,10,0
91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,7,2414,0,0,1,0,0,0,0,0,1,0,2169,1,2169,Single,Master,0,27,2
94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,6,2246,0,0,1,0,0,0,0,1,0,0,1675,2,1675,Single,Graduation,1,16,2
13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,7,2597,0,0,0,1,0,0,0,1,0,0,20,0,20,Together,Graduation,2,6,0
96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,6,2196,0,1,0,0,0,1,0,0,0,0,747,3,747,Married,2n Cycle,0,21,4
79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,8,2828,0,1,0,0,0,0,0,1,0,0,851,1,851,Married,Graduation,0,16,2
56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,7,2710,0,0,0,1,0,0,0,0,0,1,453,0,453,Together,PhD,1,18,0
32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,7,2688,0,1,0,0,0,0,0,0,0,1,390,1,390,Married,PhD,1,18,1
67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,6,2337,0,0,1,0,0,1,0,0,0,0,264,0,264,Single,2n Cycle,1,12,0
24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,7,2637,0,0,1,0,0,0,0,1,0,0,22,0,22,Single,Graduation,1,5,0
28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,6,2346,1,0,0,0,0,0,0,0,0,1,13,0,13,Divorced,PhD,1,4,0
22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,8,2820,0,1,0,0,0,0,0,1,0,0,93,0,93,Married,Graduation,1,10,1
33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,6,2176,0,0,1,0,0,0,0,1,0,0,16,0,16,Single,Graduation,0,4,0
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,7,2443,0,0,1,0,0,0,0,0,1,0,84,0,84,Single,Master,2,9,0
30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2393,0,1,0,0,0,0,0,1,0,0,50,0,50,Married,Graduation,1,7,0
63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,8,2739,0,1,0,0,0,0,0,1,0,0,1384,0,1384,Married,Graduation,1,23,0
41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,7,2660,1,0,0,0,0,0,0,1,0,0,350,1,350,Divorced,Graduation,1,17,1
68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,7,2444,1,0,0,0,0,0,0,0,0,1,263,0,263,Divorced,PhD,1,12,0
65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,6,2278,0,0,0,1,0,0,0,0,0,1,712,0,712,Together,PhD,1,23,0
71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,7,2564,1,0,0,0,0,0,0,1,0,0,1784,0,1784,Divorced,Graduation,0,17,0
39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,7,2659,0,0,1,0,0,0,0,1,0,0,153,0,153,Single,Graduation,1,11,0
96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,7,2486,0,0,0,1,0,0,0,1,0,0,1920,3,1920,Together,Graduation,0,24,4
34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,7,2677,0,1,0,0,0,0,1,0,0,0,809,0,809,Married,Basic,0,27,0
68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,8,2850,0,0,1,0,0,0,0,1,0,0,1614,0,1614,Single,Graduation,0,25,1
37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,7,2616,0,1,0,0,0,1,0,0,0,0,17,0,17,Married,2n Cycle,2,4,0
36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,7,2644,0,1,0,0,0,0,0,1,0,0,56,0,56,Married,Graduation,0,6,1
27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2599,0,0,0,1,0,0,0,1,0,0,34,0,34,Together,Graduation,2,8,0
22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,6,2250,1,0,0,0,0,0,0,1,0,0,19,0,19,Divorced,Graduation,2,6,0
30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,8,2801,0,0,0,1,0,0,0,1,0,0,16,0,16,Together,Graduation,3,4,0
28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,6,2296,0,0,0,1,0,0,0,1,0,0,65,0,65,Together,Graduation,1,9,0
43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,7,2609,0,1,0,0,0,0,0,0,1,0,64,0,64,Married,Master,1,6,0
48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,6,2318,0,1,0,0,0,0,0,1,0,0,260,0,260,Married,Graduation,2,17,0
77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,6,2303,0,1,0,0,0,0,0,0,1,0,1164,0,1164,Married,Master,1,19,0
71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,7,2657,0,1,0,0,0,0,0,0,0,1,1101,0,1101,Married,PhD,1,28,0
32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,6,2285,0,1,0,0,0,0,0,0,1,0,43,0,43,Married,Master,1,8,0
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,7,2633,0,0,0,1,0,0,0,1,0,0,17,0,17,Together,Graduation,2,4,0
23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,7,2414,1,0,0,0,0,0,0,1,0,0,34,0,34,Divorced,Graduation,0,5,0
49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,8,2819,0,0,0,1,0,0,0,0,1,0,832,1,832,Together,Master,1,26,2
7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,8,2856,0,0,0,1,0,1,0,0,0,0,66,0,66,Together,2n Cycle,1,10,0
68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,7,2635,0,0,0,0,1,0,0,0,0,1,894,1,894,Widow,PhD,1,25,2
67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,7,2374,0,1,0,0,0,0,0,1,0,0,725,0,725,Married,Graduation,1,23,0
17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,7,2388,0,1,0,0,0,0,0,1,0,0,44,0,44,Married,Graduation,1,9,0
55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,7,2585,0,0,0,1,0,0,0,1,0,0,1028,0,1028,Together,Graduation,1,29,0
40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,7,2433,0,1,0,0,0,0,0,1,0,0,269,1,269,Married,Graduation,1,12,1
60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,6,2365,0,0,0,1,0,0,0,1,0,0,354,0,354,Together,Graduation,1,15,0
75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,8,2792,0,1,0,0,0,0,0,1,0,0,1048,0,1048,Married,Graduation,2,29,0
60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,7,2552,0,0,1,0,0,0,0,1,0,0,615,0,615,Single,Graduation,1,22,0
38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,7,2617,0,1,0,0,0,0,0,1,0,0,67,0,67,Married,Graduation,1,6,0
61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,7,2665,0,0,0,1,0,0,0,1,0,0,1587,1,1587,Together,Graduation,0,24,1
49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,7,2582,0,0,1,0,0,0,0,1,0,0,543,0,543,Single,Graduation,0,18,0
